title,title2,genre,ratings,studio,type,rank,members,description,img_url,link
Tomorrow's Leaves,,['Fantasy'],6.70,Studio Ponoc,Movie,Ranked #5419,"Members 2,175","Tomorrow's Leaves is a short animated film inspired by the Olympic values that provides a fresh perspective on the Olympic values of excellence, friendship, and respect.

(Source: Official Site, edited)",https://cdn.myanimelist.net/images/anime/1880/116886.jpg,https://myanimelist.net/anime/49467/Tomorrows_Leaves
Crayon Shin-chan Movie 29: Mystery Meki! Hana no Tenkasu Gakuen,Crayon Shin-chan: Shrouded in Mystery! The Flowers of Tenkazu Academy,"['Comedy', 'Seinen']",7.29,Shin-Ei Animation,Movie,Ranked #2542,"Members 1,897",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1167/119187.jpg,https://myanimelist.net/anime/44616/Crayon_Shin-chan_Movie_29__Mystery_Meki_Hana_no_Tenkasu_Gakuen
Gundam: G no Reconguista Movie III - Uchuu kara no Isan,,"['Action', 'Sci-Fi', 'Mecha', 'Space']",6.79,Sunrise,Movie,Ranked #4935,"Members 1,740",The third film in the five-part Gundam: G no Reconguista Movie series set to be released in 2021.,https://cdn.myanimelist.net/images/anime/1192/117737.jpg,https://myanimelist.net/anime/43204/Gundam__G_no_Reconguista_Movie_III_-_Uchuu_kara_no_Isan
Takano Kousaten,Takano Intersection,"['Award Winning', 'Slice of Life']",6.79,,Movie,Ranked #4957,"Members 1,280","In a certain city, for just a moment in time, the lives of three strangers intersect.

(Source: YouTube)",https://cdn.myanimelist.net/images/anime/1228/120352.jpg,https://myanimelist.net/anime/50206/Takano_Kousaten
100-nichikan Ikita Wani,,"['Slice of Life', 'Anthropomorphic']",N/A,Toho Interactive Animation,Movie,Ranked #18210,Members 925,"The story centers on a crocodile living a normal life, unaware that he is due to die in 100 days. The crocodile spends ordinary days with his animal companions.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1871/115717.jpg,https://myanimelist.net/anime/48352/100-nichikan_Ikita_Wani
Tobidase! Narase! Pui Pui Molcar,,"['Comedy', 'Racing', 'Kids']",6.39,Shin-Ei Animation,Movie,Ranked #7176,Members 884,"Compilation film of all 12 episodes of Pui Pui Molcar into an MX4D theatrical film.

(Source: ANN)",https://cdn.myanimelist.net/images/anime/1784/115618.jpg,https://myanimelist.net/anime/49146/Tobidase_Narase_Pui_Pui_Molcar
Shinkai no Survival!,,"['Action', 'Comedy', 'Shounen']",N/A,"Toei Animation,             Gallop",Movie,Ranked #15952,Members 271,Second movie of Kagaku Manga Surivival learning manga.,https://cdn.myanimelist.net/images/anime/1681/116513.jpg,https://myanimelist.net/anime/49369/Shinkai_no_Survival
Bei Ken Xiong 2: Jinpai Tegong,Agent Backkom: Kings Bear,"['Action', 'Comedy', 'Detective', 'Kids']",N/A,RG Animation Studios,Movie,Ranked #18700,Members 218,"Agent Backkom: Kings Bear is a Chinese animated adventure comedy film. Directed by Zhang Yang, the film is a sequel to 2017's Backkom Bear: Agent 008, which in turn is based on the Backkom animated series.

(Source: Wikipedia)",https://cdn.myanimelist.net/images/anime/1746/115516.jpg,https://myanimelist.net/anime/48123/Bei_Ken_Xiong_2__Jinpai_Tegong
Honekami,A Bite of Bone,"['Adventure', 'Slice of Life']",N/A,"Yamamura Animation, Inc.",Movie,Ranked #20455,Members 132,"A little girl reflects on her last summer with her father at his funeral.

Set on a small island in Japan where the director was born and raised, the film explores the relationship between the death of her father and the bomb storage in the mountain behind the family house.

(Source: IMDB)",https://cdn.myanimelist.net/images/anime/1106/120612.jpg,https://myanimelist.net/anime/50872/Honekami
Ji Gong: Xiang Long Jiang Shi,Master Ji Gong,"['Action', 'Fantasy']",N/A,,Movie,Ranked #20806,Members 129,"In Yongning Village at the foot of Chicheng Mountain, mischievous young Li Xiuyuan wants to become a hero. Unfortunately though, his various attempts to help his sick mother and prove himself to the villagers only seem to backfire. One day, following a perilous encounter, Xiuyuan learns that he is in fact the reincarnation of the great hero Dragon Slaying Luohan. He also discovers that his father once protected him by stealing a sacred golden artefact for the evil Jin Ling. As his powers begin to awaken, Xiuyuan finally knows what he has to do to become a true hero.

(Source: IMDB)",https://cdn.myanimelist.net/images/anime/1307/119182.jpg,https://myanimelist.net/anime/50299/Ji_Gong__Xiang_Long_Jiang_Shi
Oshiri Tantei Movie 3: Sufure-tou no Himitsu,,"['Comedy', 'Fantasy', 'Mystery', 'Kids']",N/A,Toei Animation,Movie,Ranked #14873,Members 108,"The story follows Butt Detective and his assistant Brown as they solve a difficult case on Souffle Island, where people ride the wind and fly in the sky.

(Source: Comic Natalie, translated) ",https://cdn.myanimelist.net/images/anime/1562/114522.jpg,https://myanimelist.net/anime/48784/Oshiri_Tantei_Movie_3__Sufure-tou_no_Himitsu
Blink in the Desert,,['Horror'],N/A,,Movie,Ranked #18767,Members 92,"Malice comes up abruptly. As if it is blinking. Capricious like a flapping insect. One day the boy finds a winged insect and crushes it out of disgust. Meanwhile, the elephant sees the whole situation but says nothing. From that day on, the boy is chased by shadows of the winged insects.

(Souce: letterboxd)",https://cdn.myanimelist.net/images/anime/1753/124836.jpg,https://myanimelist.net/anime/52230/Blink_in_the_Desert
Daocao Ji,Paddy,"['Adventure', 'Drama', 'Fantasy']",N/A,,Movie,Ranked #19380,Members 57,"To find his favourite toy, a scarecrow goes on an adventure. Along the way, he encounters a lot of strange sights. He keeps asking the same question, but no answer comes. In the end, his toy comes back, but something inside him has changed.

(Source: Goldenhorse)",https://cdn.myanimelist.net/images/anime/1220/126829.jpg,https://myanimelist.net/anime/52713/Daocao_Ji
Supermoon,,"['Adventure', 'Anthropomorphic', 'Kids']",N/A,,Movie,Ranked #16374,Members 39,"A young boy with horns on his head becomes the guardian of the forest and its animals after the birth of a new forest on the Korean Peninsula.

(Source: IMDb)",https://cdn.myanimelist.net/images/anime/1764/127601.jpg,https://myanimelist.net/anime/52947/Supermoon
Mini Dragon Specials,Miss Kobayashi's Dragon Maid S Short Animation Series,['Comedy'],7.48,Kyoto Animation,Special,Ranked #1775,"Members 34,228",Includes 3 special Mini Dragon episodes released within Kobayashi-san Chi no Maid Dragon S's broadcast period and 5 BD/DVD extras.,https://cdn.myanimelist.net/images/anime/1100/116698.jpg,https://myanimelist.net/anime/49483/Mini_Dragon_Specials
Isekai Cheat Magician: Yoiboshi no Matsuri to Majutsushi,,"['Action', 'Adventure', 'Fantasy', 'Isekai']",6.31,Encourage Films,Special,Ranked #7591,"Members 23,845",Aired with the rebroadcast of Isekai Cheat Magician.,https://cdn.myanimelist.net/images/anime/1945/116050.jpg,https://myanimelist.net/anime/49297/Isekai_Cheat_Magician__Yoiboshi_no_Matsuri_to_Majutsushi
Fumetsu no Anata e: Fushi no Tabiji,,"['Adventure', 'Drama', 'Supernatural', 'Shounen']",6.71,Brain's Base,Special,Ranked #5363,"Members 15,102",Recap of episodes 1 to 12 of Fumetsu no Anata e.,https://cdn.myanimelist.net/images/anime/1130/116106.jpg,https://myanimelist.net/anime/49287/Fumetsu_no_Anata_e__Fushi_no_Tabiji
Bokutachi no Remake Recap,Remake Our Life! Recap,"['Drama', 'Romance', 'Slice of Life', 'Time Travel']",6.15,feel.,Special,Ranked #8460,"Members 11,278",Recap of the first 6 episodes of Bokutachi no Remake.,https://cdn.myanimelist.net/images/anime/1776/117125.jpg,https://myanimelist.net/anime/49550/Bokutachi_no_Remake_Recap
Shingeki no Kyojin: The Final Season Specials,"Attack on Titan: Chibi Theater - Survey Corps, The Final!","['Comedy', 'Parody']",6.78,Studio Moriken,Special,Ranked #5009,"Members 7,264",Shingeki no Kyojin Season 4 DVD/BD specials. They are chibi parody shorts; one video was included on each of the DVD/BDs. Each video contained eight stories (essentially chibi parody short episode 60–75) which continued the chibi parody story from the previous chibi parody specials included on the DVD/BDs of the previous seasons.,https://cdn.myanimelist.net/images/anime/1470/117265.jpg,https://myanimelist.net/anime/49627/Shingeki_no_Kyojin__The_Final_Season_Specials
Azur Lane: Bisoku Zenshin! Hokorashiki Bokou ni Shukusai wo,,"['Comedy', 'Slice of Life', 'CGDCT', 'Military']",6.81,Yostar Pictures,Special,Ranked #4834,"Members 5,967","Javelin, Z23, Laffey, and Ayanami help Sirius practice as a maid for an upcoming party, while South Dakota and Massachusetts practice the piano.",https://cdn.myanimelist.net/images/anime/1476/116733.jpg,https://myanimelist.net/anime/49487/Azur_Lane__Bisoku_Zenshin_Hokorashiki_Bokou_ni_Shukusai_wo
Princess Principal: Crown Handler Movie 1 - Busy Easy Money,,"['Comedy', 'Mystery', 'Historical']",6.76,Actas,Special,Ranked #5096,"Members 5,186",Short special included in Princess Principal: Crown Handler Movie 1 Blu-ray release.,https://cdn.myanimelist.net/images/anime/1566/115608.jpg,https://myanimelist.net/anime/49138/Princess_Principal__Crown_Handler_Movie_1_-_Busy_Easy_Money
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden 2nd Season - Kakusei Zenya Recap,,"['Drama', 'Suspense', 'Psychological']",5.94,Shaft,Special,Ranked #9575,"Members 4,006","Accompanying Madoka Kaname and Sayaka Miki to Kamihama City to rescue their friend Mami Tomoe, Homura Akemi harbors new hopes after hearing that magical girls could be saved there.

Unfortunately, Kamihama is currently facing a turbulent period, as the conflict further escalates between the Wings of Magius and those opposing its questionable actions. Amid these troubling circumstances, Yachiyo Nanami feverishly searches for the missing Iroha Tamaki, suspecting the magical girl organization to be responsible for her disappearance. To Yachiyo's surprise, help arrives from where she least expects it.

With perturbing events developing at an alarming speed, companions old and new come together in a combined effort to foil the Wings of Magius' devious schemes.

[Written by MAL Rewrite]",https://cdn.myanimelist.net/images/anime/1887/117773.jpg,https://myanimelist.net/anime/49848/Magia_Record__Mahou_Shoujo_Madoka☆Magica_Gaiden_2nd_Season_-_Kakusei_Zenya_Recap
Hetalia World★Stars Specials,,"['Comedy', 'Historical', 'Parody']",6.78,Studio Deen,Special,Ranked #4985,"Members 3,952",Episodes 13-15 of Hetalia World★Stars included in the Blu-ray BOX.,https://cdn.myanimelist.net/images/anime/1724/115681.jpg,https://myanimelist.net/anime/48627/Hetalia_World★Stars_Specials
Magia Record: Mahou Shoujo Madoka☆Magica Gaiden Recaps,,"['Drama', 'Suspense', 'Mahou Shoujo', 'Psychological']",5.98,Shaft,Special,Ranked #9366,"Members 3,886","Recap episodes of Magia Record: Mahou Shoujo Madoka☆Magica Gaiden (TV), aired for three weeks prior to second season.",https://cdn.myanimelist.net/images/anime/1275/116607.jpg,https://myanimelist.net/anime/49290/Magia_Record__Mahou_Shoujo_Madoka☆Magica_Gaiden_Recaps
Nomad: Megalo Box 2 Short Anime,Megalo Box 2: Nomad Short Anime,['Drama'],6.46,TMS Entertainment,Special,Ranked #6760,"Members 3,843",New short anime included in the BD box set.,https://cdn.myanimelist.net/images/anime/1003/116783.jpg,https://myanimelist.net/anime/48678/Nomad__Megalo_Box_2_Short_Anime
Kyoto Animation: Souzou-hen,,['Slice of Life'],6.62,Kyoto Animation,Special,Ranked #5815,"Members 2,916",No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1516/116475.jpg,https://myanimelist.net/anime/49396/Kyoto_Animation__Souzou-hen
Kyoto Animation: Meiji-hen,,['Historical'],6.45,Kyoto Animation,Special,Ranked #6822,"Members 1,960",A CM themed around the light novel Nijuuseiki Denki Mokuroku.,https://cdn.myanimelist.net/images/anime/1470/116471.jpg,https://myanimelist.net/anime/49395/Kyoto_Animation__Meiji-hen
"Hachigatsu no Cinderella Nine: Tsuzuku, Monogatari",Cinderella Nine: The Story Continues,"['Sports', 'School', 'Team Sports']",6.37,TMS Entertainment,Special,Ranked #7271,"Members 1,412",Special episode of Hachigatsu no Cinderella Nine (TV) sent to buyers of collector's edition of the Blu-ray.,https://cdn.myanimelist.net/images/anime/1869/117974.jpg,https://myanimelist.net/anime/49913/Hachigatsu_no_Cinderella_Nine__Tsuzuku_Monogatari
Blue Reflection Ray Special,,"['Fantasy', 'Mahou Shoujo', 'School']",5.70,J.C.Staff,Special,Ranked #10596,"Members 1,389",Recap of the first 12 episodes of Blue Reflection Ray.,https://cdn.myanimelist.net/images/anime/1159/116282.jpg,https://myanimelist.net/anime/49348/Blue_Reflection_Ray_Special
100-man no Inochi no Ue ni Ore wa Tatteiru Recap,,"['Drama', 'Fantasy', 'Isekai', 'Video Game', 'Shounen']",6.14,Maho Film,Special,Ranked #8541,"Members 1,201",Recap of the first season of 100-man no Inochi no Ue ni Ore wa Tatteiru airing before second season.,https://cdn.myanimelist.net/images/anime/1453/122534.jpg,https://myanimelist.net/anime/48976/100-man_no_Inochi_no_Ue_ni_Ore_wa_Tatteiru_Recap
Etotama: Nyankyaku Banrai - Etotama Pretty Gekijou,,['Comedy'],N/A,,Special,Ranked #19706,Members 687,Short anime included in Blu-ray release of Etotama: Nyankyaku Banrai.,https://cdn.myanimelist.net/images/anime/1331/116756.jpg,https://myanimelist.net/anime/49495/Etotama__Nyankyaku_Banrai_-_Etotama_Pretty_Gekijou
Pokemon (2019): Natsuyasumi Chokuzen 1-jikan Special,,"['Action', 'Adventure', 'Comedy', 'Fantasy', 'Kids']",5.99,OLM,Special,Ranked #9298,Members 473,Recap TV Special that aired after episode 72 of Pokemon (2019).,https://cdn.myanimelist.net/images/anime/1977/122521.jpg,https://myanimelist.net/anime/49321/Pokemon_2019__Natsuyasumi_Chokuzen_1-jikan_Special
Propo Dance!,,"['Idols (Male)', 'Music']",5.95,,Special,Ranked #9519,Members 380,Commercial for Rohto Pharmaceutical featuring Riku Nanase from IDOLiSH7.,https://cdn.myanimelist.net/images/anime/1991/117801.jpg,https://myanimelist.net/anime/49442/Propo_Dance
Natsu ga Hajimaru.,,['Sports'],6.47,,Special,Ranked #6691,Members 325,A CalorieMate promotional animation with contributions from different professional and indie animators.,https://cdn.myanimelist.net/images/anime/1301/118370.jpg,https://myanimelist.net/anime/49581/Natsu_ga_Hajimaru
Pochama Sweets,,"['Comedy', 'Kids']",5.64,,Special,Ranked #10860,Members 251,"Special animation from Project Pochama for Pokemon Cafe in Ikebukuro, Tokyo.",https://cdn.myanimelist.net/images/anime/1640/120926.jpg,https://myanimelist.net/anime/51018/Pochama_Sweets
Kick & Slide: Kids B Happy no Ambassador wo Sagase!,,"['Music', 'Kids']",N/A,,Special,Ranked #21319,Members 126,A bonus episode of Kick & Slide.,https://cdn.myanimelist.net/images/anime/1089/118366.jpg,https://myanimelist.net/anime/49963/Kick___Slide__Kids_B_Happy_no_Ambassador_wo_Sagase
100-nichikan Ikita Wani X Bourbon,A Crocodile Who Lived For 100 Days X Bourbon,"['Slice of Life', 'Anthropomorphic']",N/A,,Special,Ranked #18211,Members 97,No synopsis information has been added to this title. Help improve our database by adding a synopsis here.,https://cdn.myanimelist.net/images/anime/1985/127901.jpg,https://myanimelist.net/anime/49414/100-nichikan_Ikita_Wani_X_Bourbon
Bonus Track: Atarashii Yoru no Hanabi,,['Avant Garde'],N/A,,Special,Ranked #18822,Members 62,"Four short animations screened at the in-person venue ""BONUS TRACK"" located in Shimokitazawa, Tokyo.",https://cdn.myanimelist.net/images/anime/1252/127905.jpg,https://myanimelist.net/anime/49584/Bonus_Track__Atarashii_Yoru_no_Hanabi
